dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,radcliffe_camera_3,radcliffe_camera,radcliffe_camera_000523,221,127,5063,0.547451,0.548039,1.0,1.0,1.0,1.0
oxford,balliol_5,balliol,oxford_001753,12,6,5063,0.543531,0.557175,1.0,0.8,0.6,0.35
oxford,keble_4,keble,keble_000028,7,4,5063,0.540801,0.57381,1.0,0.6,0.5,0.3
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.534306,0.539936,1.0,0.8,0.8,0.6
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.521676,0.532558,1.0,0.6,0.7,0.35
oxford,radcliffe_camera_5,radcliffe_camera,bodleian_000132,221,127,5063,0.520218,0.520954,1.0,1.0,1.0,1.0
oxford,hertford_1,hertford,hertford_000015,54,7,5063,0.513335,0.514719,1.0,1.0,1.0,0.95
oxford,ashmolean_1,ashmolean,ashmolean_000058,25,6,5063,0.500173,0.50318,1.0,1.0,0.9,0.5
oxford,all_souls_4,all_souls,all_souls_000051,78,33,5063,0.496218,0.497129,1.0,1.0,1.0,1.0
oxford,christ_church_1,christ_church,christ_church_000179,78,55,5063,0.478891,0.481262,1.0,1.0,0.9,0.8
oxford,radcliffe_camera_1,radcliffe_camera,radcliffe_camera_000519,221,127,5063,0.47875,0.479501,1.0,1.0,1.0,1.0
oxford,all_souls_3,all_souls,oxford_002985,78,33,5063,0.407426,0.408594,1.0,1.0,1.0,1.0
oxford,balliol_3,balliol,balliol_000167,12,6,5063,0.406555,0.414486,1.0,0.8,0.4,0.2
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.403604,0.405115,1.0,1.0,1.0,0.9
oxford,hertford_5,hertford,hertford_000063,54,7,5063,0.403388,0.406237,1.0,1.0,0.9,0.65
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.402047,0.408244,1.0,0.6,0.3,0.25
oxford,all_souls_2,all_souls,all_souls_000026,78,33,5063,0.39398,0.395464,1.0,1.0,1.0,0.85
oxford,balliol_4,balliol,balliol_000194,12,6,5063,0.393692,0.401094,1.0,0.8,0.4,0.25
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.354787,0.357185,1.0,1.0,0.7,0.4
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.35345,0.355707,1.0,0.6,0.3,0.15
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.332317,0.337152,1.0,1.0,0.5,0.35
oxford,cornmarket_4,cornmarket,oxford_000545,9,4,5063,0.31585,0.326299,1.0,0.4,0.3,0.2
oxford,hertford_2,hertford,oxford_001752,54,7,5063,0.313018,0.315799,1.0,1.0,0.8,0.65
oxford,cornmarket_3,cornmarket,cornmarket_000019,9,4,5063,0.308825,0.317207,1.0,0.6,0.3,0.15
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.308035,0.31139,1.0,1.0,0.7,0.4
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.300727,0.305964,1.0,0.8,0.8,0.65
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.281939,0.292579,1.0,0.4,0.4,0.2
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.272685,0.276723,1.0,0.8,0.7,0.6
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.257063,0.261604,1.0,0.8,0.5,0.3
oxford,hertford_3,hertford,oxford_000317,54,7,5063,0.249983,0.25364,1.0,0.8,0.7,0.5
oxford,pitt_rivers_1,pitt_rivers,pitt_rivers_000033,6,2,5063,0.170677,0.171421,1.0,0.2,0.1,0.05
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.113422,0.113776,1.0,0.2,0.1,0.05
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.112493,0.119952,1.0,0.4,0.2,0.2
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.096747,0.098472,1.0,0.6,0.4,0.2
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.065137,0.06539,1.0,0.6,0.3,0.15
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.062407,0.064259,1.0,0.4,0.4,0.2
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.048743,0.051488,1.0,0.2,0.2,0.15
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.038228,0.039096,1.0,0.2,0.1,0.05
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.026804,0.02705,1.0,0.2,0.1,0.05
