dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,pitt_rivers_2,pitt_rivers,pitt_rivers_000119,6,2,5063,0.17095,0.171894,1.0,0.2,0.1,0.05
oxford,pitt_rivers_3,pitt_rivers,pitt_rivers_000153,6,2,5063,0.169142,0.169624,1.0,0.2,0.1,0.05
oxford,cornmarket_5,cornmarket,cornmarket_000131,9,4,5063,0.163254,0.174118,1.0,0.2,0.2,0.15
oxford,balliol_2,balliol,balliol_000187,12,6,5063,0.160196,0.171777,1.0,0.2,0.2,0.2
oxford,hertford_4,hertford,hertford_000027,54,7,5063,0.155522,0.161462,1.0,0.8,0.6,0.4
oxford,cornmarket_1,cornmarket,cornmarket_000047,9,4,5063,0.139378,0.146126,1.0,0.2,0.2,0.1
oxford,cornmarket_2,cornmarket,cornmarket_000105,9,4,5063,0.116102,0.116949,1.0,0.2,0.1,0.05
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.113118,0.117374,1.0,0.6,0.4,0.35
oxford,balliol_1,balliol,balliol_000051,12,6,5063,0.111863,0.116161,1.0,0.2,0.1,0.05
oxford,bodleian_4,bodleian,bodleian_000407,24,6,5063,0.110022,0.113041,1.0,0.4,0.3,0.15
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.107917,0.111034,1.0,0.4,0.3,0.15
oxford,bodleian_3,bodleian,bodleian_000108,24,6,5063,0.106571,0.109142,1.0,0.4,0.3,0.15
oxford,bodleian_2,bodleian,oxford_002416,24,6,5063,0.096286,0.097474,1.0,0.4,0.2,0.1
oxford,bodleian_1,bodleian,bodleian_000107,24,6,5063,0.068251,0.070932,1.0,0.2,0.1,0.05
oxford,ashmolean_4,ashmolean,ashmolean_000007,25,6,5063,0.054609,0.055918,1.0,0.2,0.1,0.05
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.050551,0.051276,1.0,0.4,0.2,0.1
oxford,magdalen_4,magdalen,oxford_001115,54,49,5063,0.049989,0.052352,1.0,0.4,0.2,0.1
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.048491,0.04887,1.0,0.4,0.2,0.1
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.046465,0.047173,1.0,0.2,0.1,0.05
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.044988,0.046974,1.0,0.2,0.1,0.15
oxford,ashmolean_3,ashmolean,ashmolean_000269,25,6,5063,0.044824,0.045228,1.0,0.2,0.1,0.05
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.038777,0.040301,1.0,0.2,0.2,0.1
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.029208,0.029556,1.0,0.2,0.1,0.05
