dataset,query_id,landmark,query_image,num_positives,num_junk,num_retrieved,ap,ap_simple,p@1,p@5,p@10,p@20
oxford,ashmolean_2,ashmolean,ashmolean_000000,25,6,5063,0.058815,0.06126,1.0,0.2,0.1,0.1
oxford,ashmolean_5,ashmolean,ashmolean_000305,25,6,5063,0.057964,0.061236,1.0,0.2,0.2,0.1
oxford,christ_church_4,christ_church,christ_church_001020,78,55,5063,0.050838,0.051998,1.0,0.2,0.1,0.05
oxford,magdalen_2,magdalen,oxford_003335,54,49,5063,0.049601,0.051364,1.0,0.2,0.1,0.05
oxford,all_souls_1,all_souls,all_souls_000013,78,33,5063,0.044401,0.045334,1.0,0.2,0.1,0.05
oxford,magdalen_3,magdalen,magdalen_000058,54,49,5063,0.044066,0.046036,1.0,0.2,0.1,0.1
oxford,christ_church_3,christ_church,christ_church_000999,78,55,5063,0.043324,0.044856,1.0,0.2,0.1,0.1
oxford,christ_church_5,christ_church,oxford_002562,78,55,5063,0.040888,0.042047,1.0,0.2,0.1,0.05
oxford,magdalen_1,magdalen,magdalen_000078,54,49,5063,0.033489,0.034242,1.0,0.2,0.1,0.05
oxford,all_souls_5,all_souls,oxford_003410,78,33,5063,0.033377,0.034798,1.0,0.2,0.2,0.1
oxford,magdalen_5,magdalen,magdalen_000560,54,49,5063,0.028451,0.028835,1.0,0.2,0.1,0.05
